
seg_0path_0,216.962603572839,431.946570945172,
seg_0path_1,216.948213404961,431.88796943526,
seg_0path_2,216.93514815761,431.829196333045,
seg_0path_3,216.923339325234,431.770822444887,
seg_0path_4,216.912295628067,431.710775006879,
seg_0path_5,216.902477786028,431.651842167801,
seg_0path_6,216.893505690648,431.592056771186,
seg_0path_7,216.885530404771,431.532535666873,
seg_0path_8,216.878361282361,431.471861896638,
seg_0path_9,216.872324375105,431.413062431926,
seg_0path_10,216.866970400959,431.351702259191,
seg_0path_11,216.86267981039,431.291955702056,
seg_0path_12,216.859265146132,431.231553015799,
seg_0path_13,216.85676459817,431.170715181486,
seg_0path_14,216.855231524235,431.111120490477,
seg_0path_15,216.854606638929,431.050051294231,
seg_0path_16,216.854924479105,430.990659409104,
seg_0path_17,216.85619832887,430.930062344431,
seg_0path_18,216.858421489589,430.869919791177,
seg_0path_19,216.861575621437,430.810373294147,
seg_0path_20,216.865762430493,430.749907485433,
seg_0path_21,216.870880434215,430.690244580259,
seg_0path_22,216.87708044107,430.629811668387,
seg_0path_23,216.884194461421,430.570366202905,
seg_0path_24,216.892427178108,430.510285107777,
seg_0path_25,216.901540752445,430.45135507118,
seg_0path_26,216.91179802371,430.391909757171,
seg_0path_27,216.923242360566,430.331990827786,
seg_0path_28,216.935526375257,430.273420745836,
seg_0path_29,216.949009163567,430.214481838933,
seg_0path_30,216.96373037896,430.155212200109,
seg_0path_31,216.979225687188,430.097458771997,
seg_0path_32,216.995958946895,430.039464905871,
seg_0path_33,217.013966314821,429.98126533564,
seg_0path_34,217.032660079398,429.924721117501,
seg_0path_35,217.052616368792,429.868048026141,
seg_0path_36,217.073868054869,429.811277639867,
seg_0path_37,217.096448009496,429.754441536979,
seg_0path_38,217.119595228923,429.699406029253,
seg_0path_39,217.144046981866,429.644367170024,
seg_0path_40,217.16983306056,429.589353579153,
seg_0path_41,217.196055958569,429.53622469611,
seg_0path_42,217.223580460261,429.483172020824,
seg_0path_43,217.252433476851,429.430221405506,
seg_0path_44,217.282641919553,429.377398702369,
seg_0path_45,217.31423269958,429.324729763623,
seg_0path_46,217.34607104307,429.274047146098,
seg_0path_47,217.379247343413,429.223555240405,
seg_0path_48,217.412528576695,429.175069008756,
seg_0path_49,217.448403525893,429.125019459856,
seg_0path_50,217.484332088464,429.077003074079,
seg_0path_51,217.537703065756,429.009206262715,
seg_0path_52,217.592877234923,428.943130287049,
seg_0path_53,217.651187777308,428.877278730777,
seg_0path_54,217.7098782303,428.814728986081,
seg_0path_55,217.770240407195,428.753943151587,
seg_0path_56,217.833726280775,428.693552317318,
seg_0path_57,217.897338675356,428.636379888387,
seg_0path_58,217.964060994927,428.579718360334,
seg_0path_59,218.030745531431,428.526217682165,
seg_0path_60,218.10052198133,428.4733451947,
seg_0path_61,218.170100583994,428.423574612496,
seg_0path_62,218.242748848562,428.374550899989,
seg_0path_63,218.315043441625,428.328568758952,
seg_0path_64,218.388614319487,428.284480090802,
seg_0path_65,218.4652137129,428.241318201106,
seg_0path_66,218.541234515022,428.201105148713,
seg_0path_67,218.618400133967,428.162828643715,
seg_0path_68,218.696667092138,428.126502931222,
seg_0path_69,218.775991911938,428.092142256344,
seg_0path_70,218.856331115769,428.059760864195,
seg_0path_71,218.937641226031,428.029372999885,
seg_0path_72,219.019878765128,428.000992908528,
seg_0path_73,219.101011232517,427.975238800849,
seg_0path_74,219.184953690479,427.95086834273,
seg_0path_75,219.26766760763,427.929055554469,
seg_0path_76,219.353145190143,427.908750361432,
seg_0path_77,219.437274805463,427.890933199868,
seg_0path_78,219.522042580214,427.875109820674,
seg_0path_79,219.607408068988,427.861293475487,
seg_0path_80,219.693330826372,427.849497415948,
seg_0path_81,219.779770406958,427.839734893694,
seg_0path_82,219.864561113013,427.832182893113,
seg_0path_83,219.951902852483,427.826476797785,
seg_0path_84,220.037496708763,427.822907516937,
seg_0path_85,220.123430376592,427.821323623275,
