
seg_0path_0,710.473928569447,680.964293481369,
seg_0path_1,710.52705792417,680.975101118804,
seg_0path_2,710.580244867129,680.985620893856,
seg_0path_3,710.633487832021,680.995852698483,
seg_0path_4,710.686785252541,681.005796424641,
seg_0path_5,710.740135562382,681.015451964291,
seg_0path_6,710.793537195239,681.024819209388,
seg_0path_7,710.845684312662,681.033680048879,
seg_0path_8,710.90048816478,681.042688383761,
seg_0path_9,710.952727821428,681.050986172833,
seg_0path_10,711.007625630718,681.059403083424,
seg_0path_11,711.059951714182,681.067137400451,
seg_0path_12,711.114937062612,681.074962444041,
seg_0path_13,711.167343460476,681.082132867396,
seg_0path_14,711.222409930013,681.089365601274,
seg_0path_15,711.27489052987,681.09597170933,
seg_0path_16,711.33003170248,681.102611690791,
seg_0path_17,711.382580391917,681.10865306192,
seg_0path_18,711.43778984957,681.114699848251,
seg_0path_19,711.490400516173,681.120176060826,
seg_0path_20,711.544355510867,681.125502907544,
seg_0path_21,711.598338372196,681.130539841715,
seg_0path_22,711.652347533856,681.135286755298,
seg_0path_23,711.70638142954,681.139743540249,
seg_0path_24,711.760438492944,681.143910088529,
seg_0path_25,711.814517157762,681.147786292095,
seg_0path_26,711.868615857686,681.151372042903,
seg_0path_27,711.922733026415,681.154667232911,
seg_0path_28,711.976867097641,681.157671754081,
seg_0path_29,712.031016505058,681.160385498368,
seg_0path_30,712.085179682363,681.162808357729,
seg_0path_31,712.139355063246,681.164940224124,
seg_0path_32,712.192219356921,681.166739557068,
seg_0path_33,712.247736170535,681.168330545846,
seg_0path_34,712.30061667283,681.169561563171,
seg_0path_35,712.356147296481,681.170555599198,
seg_0path_36,712.409037894984,681.171217879277,
seg_0path_37,712.464575910639,681.171614519842,
seg_0path_38,712.51747049294,681.17170764105,
seg_0path_39,712.573009482565,681.171506443443,
seg_0path_40,712.625901936251,681.171029984151,
seg_0path_41,712.681435481816,681.170230505666,
seg_0path_42,712.734319694477,681.169184044245,
seg_0path_43,712.789841377948,681.167785842174,
seg_0path_44,712.84271123717,681.166168956999,
seg_0path_45,712.896893261928,681.164222713016,
seg_0path_46,712.951064033887,681.161983858072,
seg_0path_47,713.005221986741,681.159452284124,
seg_0path_48,713.059365554183,681.156627883131,
seg_0path_49,713.113493169911,681.15351054705,
seg_0path_50,713.167603267617,681.150100167839,
seg_0path_51,713.200138775937,681.14790143706,
seg_0path_52,713.234330511012,681.145457345821,
seg_0path_53,713.266917100162,681.142993770567,
seg_0path_54,713.301151848134,681.140256996243,
seg_0path_55,713.333769285788,681.137500773872,
seg_0path_56,713.366394429599,681.134591707805,
seg_0path_57,713.40065385655,681.131365451552,
seg_0path_58,713.433279747112,681.12812237346,
seg_0path_59,713.467529336182,681.124530808194,
seg_0path_60,713.500135741169,681.120925915435,
seg_0path_61,713.53272529911,681.117134438713,
seg_0path_62,713.565293195647,681.113149762292,
seg_0path_63,713.599460906116,681.108750682011,
seg_0path_64,713.631969345899,681.104349263749,
seg_0path_65,713.666064004809,681.09949800815,
seg_0path_66,713.698492755513,681.094652045405,
seg_0path_67,713.730875291605,681.08957914269,
seg_0path_68,713.764821948218,681.08400111184,
seg_0path_69,713.797094693478,681.078442299735,
seg_0path_70,713.830915447748,681.072339467637,
seg_0path_71,713.863058169853,681.066266943501,
seg_0path_72,713.895130124138,681.059933739125,
seg_0path_73,713.928724244461,681.052996078566,
seg_0path_74,713.960636073836,681.046107797252,
seg_0path_75,713.994051441035,681.038572709518,
seg_0path_76,714.025782913177,681.03110154862,
seg_0path_77,714.057419064289,681.023335967215,
seg_0path_78,714.090529165893,681.014857997812,
seg_0path_79,714.123523295017,681.006040477405,
seg_0path_80,714.154833355715,680.997320149412,
seg_0path_81,714.187584999891,680.987817623507,
seg_0path_82,714.218654006378,680.978431008001,
seg_0path_83,714.251141921663,680.968214283821,
seg_0path_84,714.281949641614,680.958133578164,
seg_0path_85,714.314152584066,680.947173462933,
seg_0path_86,714.346201337692,680.935821280964,
seg_0path_87,714.376575510836,680.924638165427,
seg_0path_88,714.408307166645,680.912498447236,
seg_0path_89,714.439868179368,680.899944051365,
seg_0path_90,714.469762539753,680.887594948694,
seg_0path_91,714.500974329674,680.874208871432,
seg_0path_92,714.531999022251,680.860385505544,
seg_0path_93,714.56136730393,680.846806838492,
seg_0path_94,714.592010648717,680.832107646042,
seg_0path_95,714.621005625866,680.817680957131,
seg_0path_96,714.651246378926,680.802076745342,
seg_0path_97,714.679847819218,680.78677423193,
seg_0path_98,714.709664736607,680.770235808028,
seg_0path_99,714.739256340303,680.753207579766,
seg_0path_100,714.767224245494,680.736527838681,
seg_0path_101,714.807416508396,680.711518563276,
seg_0path_102,714.846930746235,680.685696182958,
seg_0path_103,714.886711768837,680.658418170202,
seg_0path_104,714.923948318334,680.631678216871,
seg_0path_105,714.962370032115,680.602819395701,
seg_0path_106,715.000104707078,680.57317711872,
seg_0path_107,715.03628419983,680.543501913813,
seg_0path_108,715.071820707515,680.513113574121,
seg_0path_109,715.107563314525,680.481261894436,
seg_0path_110,715.142643494963,680.448696978408,
seg_0path_111,715.176255435661,680.416236452626,
seg_0path_112,715.209247845482,680.38312970755,
seg_0path_113,715.242408622704,680.348562703432,
seg_0path_114,715.274931585609,680.313352682435,
seg_0path_115,715.306070935121,680.278377761906,
seg_0path_116,715.336614207947,680.242823537574,
seg_0path_117,715.367290432374,680.205818743101,
seg_0path_118,715.397353454733,680.168241151217,
seg_0path_119,715.425420504997,680.131936691036,
seg_0path_120,715.454304270632,680.093291984607,
seg_0path_121,715.481259522479,680.056003473288,
seg_0path_122,715.50898776816,680.016359374018,
seg_0path_123,715.535493754793,679.977190595528,
seg_0path_124,715.561450290541,679.937575538002,
seg_0path_125,715.586863168306,679.89753072876,
seg_0path_126,715.611738180991,679.85707269512,
