
seg_0path_0,310.436553955078,440.859649658203,
seg_0path_1,310.376748950748,440.808377945585,
seg_0path_2,310.314439288246,440.757533772576,
seg_0path_3,310.252940446371,440.709791494213,
seg_0path_4,310.188965490199,440.662568732863,
seg_0path_5,310.124203521966,440.617178214901,
seg_0path_6,310.058692700888,440.573618188166,
seg_0path_7,309.990719265485,440.530813388308,
seg_0path_8,309.922038491117,440.489932949218,
seg_0path_9,309.854477735682,440.451949899643,
seg_0path_10,309.784521544781,440.414863277816,
seg_0path_11,309.712164651832,440.378818854933,
seg_0path_12,309.641067039211,440.345616917293,
seg_0path_13,309.567626259941,440.313552800159,
seg_0path_14,309.495556490714,440.28422777454,
seg_0path_15,309.421205430368,440.2561359917,
seg_0path_16,309.346459672424,440.230052477458,
seg_0path_17,309.271363723912,440.205975188181,
seg_0path_18,309.194073519411,440.18337591343,
seg_0path_19,309.118404751698,440.163354970433,
seg_0path_20,309.040620942174,440.144909155779,
seg_0path_21,308.962658592502,440.128562435499,
seg_0path_22,308.886471516682,440.114635234642,
seg_0path_23,308.806389989535,440.102157474972,
seg_0path_24,308.728179594653,440.092094833184,
seg_0path_25,308.649982376448,440.084122482685,
seg_0path_26,308.571846264123,440.078238222706,
seg_0path_27,308.491917853613,440.074373248855,
seg_0path_28,308.412155384292,440.072694790571,
seg_0path_29,308.332610378617,440.073200482093,
seg_0path_30,308.255218362921,440.075798633052,
seg_0path_31,308.174378848011,440.080754851495,
seg_0path_32,308.09579536799,440.087798797853,
seg_0path_33,308.017635441429,440.097017430964,
seg_0path_34,307.93995059078,440.108408385067,
seg_0path_35,307.860962079172,440.122318601609,
seg_0path_36,307.784396340459,440.138098680847,
seg_0path_37,307.706661611484,440.156497565298,
seg_0path_38,307.62964344252,440.177163408951,
seg_0path_39,307.553397124517,440.200093673007,
seg_0path_40,307.479722074715,440.224674284513,
seg_0path_41,307.405164181811,440.252073258949,
seg_0path_42,307.331542726875,440.281729096429,
seg_0path_43,307.258913000853,440.313639258147,
seg_0path_44,307.187330294691,440.347801205306,
seg_0path_45,307.116849899341,440.384212399103,
seg_0path_46,307.047527105746,440.422870300739,
seg_0path_47,306.979417204857,440.463772371411,
seg_0path_48,306.91257548762,440.50691607232,
seg_0path_49,306.848565479917,440.551218039429,
seg_0path_50,306.784393310547,440.598785400391,
seg_0path_51,306.739434319519,440.634128780932,
seg_0path_52,306.695797994564,440.67013623118,
seg_0path_53,306.653464939871,440.706778576032,
seg_0path_54,306.610919822731,440.745417450347,
seg_0path_55,306.569733811302,440.78467520483,
seg_0path_56,306.529885273887,440.824519301148,
seg_0path_57,306.491352578783,440.864917200975,
seg_0path_58,306.45280781323,440.907306997116,
seg_0path_59,306.41562731954,440.950219805973,
seg_0path_60,306.379787064572,440.993619476969,
seg_0path_61,306.344095715749,441.038989543282,
seg_0path_62,306.310907967814,441.083268137281,
seg_0path_63,306.277909138649,441.129470038655,
seg_0path_64,306.24623992164,441.176035542938,
seg_0path_65,306.214883633809,441.224492704601,
seg_0path_66,306.184889310625,441.273251222454,
seg_0path_67,306.156227595769,441.322266938812,
seg_0path_68,306.128869132919,441.371495695999,
seg_0path_69,306.102784565752,441.420893336333,
seg_0path_70,306.077163636366,441.472014776366,
seg_0path_71,306.052836544364,441.523220548122,
seg_0path_72,306.029770999861,441.574462081269,
seg_0path_73,306.007271784098,441.627290966804,
seg_0path_74,305.986044442347,441.680052962744,
seg_0path_75,305.966053561968,441.732694801507,
seg_0path_76,305.94726373031,441.785163215511,
seg_0path_77,305.929123290407,441.838983918075,
seg_0path_78,305.911700930821,441.894074772175,
seg_0path_79,305.89550648632,441.948785336317,
